distance,time_stamp,destination,source,price,surge_multiplier,name,id
4.4,2018-11-26 12:23:11.925-07,Financial District,Fenway,36.00,1.00,Black SUV,104603
3.23,2018-11-26 07:44:11.223-07,Financial District,Fenway,42.50,1.00,Black SUV,104627
3.23,2018-11-26 07:44:11.223-07,Financial District,Fenway,25.00,1.00,UberXL,104628
2.79,2018-11-26 22:27:22.037-07,Beacon Hill,Boston University,16.50,1.00,UberXL,103344
2.79,2018-11-26 22:27:22.037-07,Beacon Hill,Boston University,33.00,1.00,Black SUV,103345
3.16,2018-11-26 21:48:23.757-07,North End,Back Bay,18.50,1.00,UberX,103373
1.04,2018-11-26 20:27:22.566-07,Financial District,North End,26.00,1.00,Black SUV,104820
1.04,2018-11-26 20:27:22.566-07,Financial District,North End,7.00,1.00,UberPool,104821
1.04,2018-11-26 20:27:22.566-07,Financial District,North End,12.00,1.00,UberXL,104822
1.04,2018-11-26 20:27:22.566-07,Financial District,North End,16.00,1.00,Black,104823
3.16,2018-11-26 21:48:23.757-07,North End,Back Bay,30.50,1.00,UberXL,103374
2.23,2018-11-26 17:57:22.171-07,Back Bay,South Station,9.50,1.00,WAV,103378
3.61,2018-11-26 09:44:09.534-07,Back Bay,North End,38.50,1.00,UberXL,105012
3.61,2018-11-26 09:44:09.534-07,Back Bay,North End,38.00,1.00,Black SUV,105013
3.61,2018-11-26 09:44:09.534-07,Back Bay,North End,19.00,1.00,UberPool,105014
3.61,2018-11-26 09:44:09.534-07,Back Bay,North End,23.00,1.00,UberX,105015
3.61,2018-11-26 14:47:09.469-07,Back Bay,North End,27.50,1.00,Black,105016
3.61,2018-11-26 14:47:09.469-07,Back Bay,North End,23.00,1.00,WAV,105017
3.61,2018-11-26 14:47:09.469-07,Back Bay,North End,,1.00,Taxi,105018
0.99,2018-11-26 16:48:14.155-07,Financial District,Haymarket Square,10.50,1.00,UberXL,105049
0.99,2018-11-26 16:48:14.155-07,Financial District,Haymarket Square,,1.00,Taxi,105050
0.99,2018-11-26 16:48:14.155-07,Financial District,Haymarket Square,7.00,1.00,WAV,105051
0.99,2018-11-26 16:48:14.155-07,Financial District,Haymarket Square,7.00,1.00,UberX,105052
1.21,2018-11-26 16:45:14.032-07,North End,Financial District,27.50,1.00,Black SUV,105074
1.21,2018-11-26 16:45:14.032-07,North End,Financial District,10.50,1.00,UberXL,105075
1.21,2018-11-26 16:45:14.032-07,North End,Financial District,,1.00,Taxi,105076
0.49,2018-11-25 23:49:46.388-07,North Station,Haymarket Square,9.50,1.00,UberXL,105112
1.56,2018-11-26 17:59:14.435-07,Back Bay,Boston University,,1.00,Taxi,105135
1.56,2018-11-26 17:59:14.435-07,Back Bay,Boston University,8.00,1.00,WAV,105136
1.56,2018-11-26 17:59:14.435-07,Back Bay,Boston University,26.50,1.00,Black SUV,105137
1.56,2018-11-26 17:59:14.435-07,Back Bay,Boston University,7.00,1.00,UberPool,105138
1.56,2018-11-26 17:59:14.435-07,Back Bay,Boston University,18.00,1.00,Black,105139
3.37,2018-11-25 22:13:06.212-07,Northeastern University,North Station,24.00,1.00,Black,105312
3.37,2018-11-25 22:13:06.212-07,Northeastern University,North Station,,1.00,Taxi,105313
3.37,2018-11-25 22:13:06.212-07,Northeastern University,North Station,9.50,1.00,WAV,105314
3.13,2018-11-25 23:27:02.514-07,North Station,Northeastern University,26.00,1.00,Black,105325
3.13,2018-11-25 23:27:02.514-07,North Station,Northeastern University,20.50,1.00,UberXL,105326
3.13,2018-11-25 23:27:02.514-07,North Station,Northeastern University,,1.00,Taxi,105327
3.13,2018-11-25 23:27:02.514-07,North Station,Northeastern University,12.50,1.00,UberX,105328
1.14,2018-11-26 05:11:09.882-07,Theatre District,Haymarket Square,8.50,1.00,WAV,104942
1.14,2018-11-26 05:11:09.882-07,Theatre District,Haymarket Square,8.50,1.00,UberPool,104943
1.14,2018-11-26 05:11:09.882-07,Theatre District,Haymarket Square,13.00,1.00,UberXL,104944
3.45,2018-11-26 15:20:24.02-07,South Station,Back Bay,16.00,1.00,UberX,105235
3.45,2018-11-26 15:20:24.02-07,South Station,Back Bay,,1.00,Taxi,105236
1.03,2018-11-26 15:20:24.02-07,North Station,North End,7.00,1.00,UberX,105237
1.03,2018-11-26 15:20:24.02-07,North Station,North End,7.00,1.00,WAV,105238
1.03,2018-11-26 15:20:24.02-07,North Station,North End,27.50,1.00,Black SUV,105239
1.03,2018-11-26 15:20:24.02-07,North Station,North End,10.50,1.00,UberXL,105240
1.03,2018-11-26 15:20:24.02-07,North Station,North End,15.00,1.00,Black,105241
1.03,2018-11-26 15:20:24.02-07,North Station,North End,7.00,1.00,UberPool,105242
1.03,2018-11-26 15:20:24.02-07,North Station,North End,,1.00,Taxi,105243
0.99,2018-11-26 15:20:24.02-07,Financial District,Haymarket Square,16.00,1.00,Black,105244
0.99,2018-11-26 15:20:24.02-07,Financial District,Haymarket Square,,1.00,Taxi,105245
0.99,2018-11-26 15:20:24.02-07,Financial District,Haymarket Square,10.50,1.00,UberXL,105246
0.99,2018-11-26 15:20:24.02-07,Financial District,Haymarket Square,26.00,1.00,Black SUV,105247
2.48,2018-11-26 23:21:23.614-07,South Station,Beacon Hill,8.50,1.00,UberPool,105283
4.72,2018-11-26 17:33:14.345-07,Financial District,Boston University,39.50,1.00,Black SUV,105298
4.72,2018-11-26 17:33:14.345-07,Financial District,Boston University,,1.00,Taxi,105299
4.72,2018-11-26 17:33:14.345-07,Financial District,Boston University,9.00,1.00,UberPool,105300
4.72,2018-11-26 17:33:14.345-07,Financial District,Boston University,21.50,1.00,UberXL,105301
4.72,2018-11-26 17:33:14.345-07,Financial District,Boston University,14.00,1.00,UberX,105302
4.72,2018-11-26 17:33:14.345-07,Financial District,Boston University,29.50,1.00,Black,105303
4.72,2018-11-26 17:33:14.345-07,Financial District,Boston University,14.00,1.00,WAV,105304
1.91,2018-11-26 17:33:14.345-07,Theatre District,Northeastern University,19.00,1.00,Black,105305
1.91,2018-11-26 17:33:14.345-07,Theatre District,Northeastern University,8.50,1.00,UberX,105306
1.91,2018-11-26 17:33:14.345-07,Theatre District,Northeastern University,28.00,1.00,Black SUV,105307
1.91,2018-11-26 17:33:14.345-07,Theatre District,Northeastern University,15.00,1.00,UberXL,105308
1.91,2018-11-26 17:33:14.345-07,Theatre District,Northeastern University,7.00,1.00,UberPool,105309
1.91,2018-11-26 17:33:14.345-07,Theatre District,Northeastern University,,1.00,Taxi,105310
2.17,2018-11-26 18:48:22.112-07,South Station,North Station,28.50,1.00,Black SUV,105538
2.17,2018-11-26 18:48:22.112-07,South Station,North Station,18.00,1.00,Black,105539
2.17,2018-11-26 18:48:22.112-07,South Station,North Station,8.00,1.00,UberPool,105540
2.66,2018-11-26 20:18:24.086-07,Theatre District,Fenway,,1.00,Taxi,105422
2.66,2018-11-26 20:18:24.086-07,Theatre District,Fenway,10.50,1.00,WAV,105423
2.79,2018-11-26 20:18:24.086-07,Beacon Hill,Boston University,16.00,1.00,UberXL,105424
2.79,2018-11-26 20:18:24.086-07,Beacon Hill,Boston University,7.50,1.00,UberPool,105425
2.79,2018-11-26 20:18:24.086-07,Beacon Hill,Boston University,8.50,1.00,WAV,105426
7.19,2018-11-26 20:36:22.041-07,Financial District,Fenway,16.00,1.00,UberPool,105445
7.19,2018-11-26 20:36:22.041-07,Financial District,Fenway,16.00,1.00,WAV,105446
7.19,2018-11-26 20:36:22.041-07,Financial District,Fenway,25.00,1.00,UberXL,105447
7.19,2018-11-26 20:36:22.041-07,Financial District,Fenway,46.00,1.00,Black SUV,105448
7.19,2018-11-26 20:36:22.041-07,Financial District,Fenway,37.50,1.00,Black,105449
0.99,2018-11-26 11:44:11.636-07,Financial District,Haymarket Square,16.00,1.00,Black,105710
0.99,2018-11-26 11:44:11.636-07,Financial District,Haymarket Square,7.00,1.00,UberPool,105711
0.49,2018-11-26 16:57:14.456-07,North Station,Haymarket Square,7.00,1.00,WAV,105559
1.25,2018-11-26 16:57:14.456-07,Haymarket Square,Financial District,26.00,1.00,Black SUV,105560
1.25,2018-11-26 16:57:14.456-07,Haymarket Square,Financial District,,1.00,Taxi,105561
1.25,2018-11-26 16:57:14.456-07,Haymarket Square,Financial District,16.00,1.00,Black,105562
1.25,2018-11-26 16:57:14.456-07,Haymarket Square,Financial District,7.50,1.00,WAV,105563
1.25,2018-11-26 16:57:14.456-07,Haymarket Square,Financial District,6.50,1.00,UberPool,105564
1.25,2018-11-26 15:57:10.641-07,Haymarket Square,Financial District,12.00,1.00,UberXL,105565
1.25,2018-11-26 15:57:10.641-07,Haymarket Square,Financial District,7.50,1.00,UberX,105566
2.58,2018-11-26 15:57:10.641-07,Beacon Hill,South Station,8.50,1.00,UberPool,105567
2.58,2018-11-26 15:57:10.641-07,Beacon Hill,South Station,,1.00,Taxi,105568
2.58,2018-11-26 15:57:10.641-07,Beacon Hill,South Station,29.50,1.00,Black SUV,105569
3.15,2018-11-26 13:29:09.896-07,Northeastern University,West End,,1.00,Taxi,105620
3.15,2018-11-26 13:29:09.896-07,Northeastern University,West End,10.50,1.00,WAV,105621
3.15,2018-11-26 13:29:09.896-07,Northeastern University,West End,26.00,1.00,Black,105622
1.81,2018-11-26 14:20:10.825-07,Northeastern University,Theatre District,8.50,1.00,UberX,105627
1.96,2018-11-26 06:02:10.025-07,West End,South Station,29.50,1.00,Black SUV,105732
1.96,2018-11-26 06:02:10.025-07,West End,South Station,,1.00,Taxi,105733
1.96,2018-11-26 06:02:10.025-07,West End,South Station,14.00,1.00,UberXL,105734
1.96,2018-11-26 06:02:10.025-07,West End,South Station,7.50,1.00,UberPool,105735
1.96,2018-11-26 06:02:10.025-07,West End,South Station,9.00,1.00,WAV,105736
1.96,2018-11-26 06:02:10.025-07,West End,South Station,9.00,1.00,UberX,105737
2.23,2018-11-26 17:57:22.171-07,Back Bay,South Station,10.00,1.00,UberPool,103379
2.48,2018-11-26 20:33:23.586-07,South Station,Beacon Hill,20.50,1.00,UberXL,105835
2.48,2018-11-26 20:33:23.586-07,South Station,Beacon Hill,11.50,1.00,UberPool,105836
2.48,2018-11-26 20:33:23.586-07,South Station,Beacon Hill,20.50,1.00,Black,105837
2.19,2018-11-26 15:54:10.641-07,North End,Beacon Hill,28.00,1.00,Black SUV,105867
2.19,2018-11-26 15:54:10.641-07,North End,Beacon Hill,18.50,1.00,Black,105868
2.19,2018-11-26 15:54:10.641-07,North End,Beacon Hill,,1.00,Taxi,105869
2.19,2018-11-26 15:54:10.641-07,North End,Beacon Hill,8.50,1.00,WAV,105870
2.19,2018-11-26 15:54:10.641-07,North End,Beacon Hill,8.50,1.00,UberX,105871
1.68,2018-11-26 12:56:10.477-07,South Station,Back Bay,8.50,1.00,UberX,105931
1.68,2018-11-26 12:56:10.477-07,South Station,Back Bay,18.50,1.00,Black,105932
1.97,2018-11-26 15:45:11.998-07,Northeastern University,Beacon Hill,13.00,1.00,UberPool,105944
1.97,2018-11-26 15:45:11.998-07,Northeastern University,Beacon Hill,13.50,1.00,WAV,105945
0.63,2018-11-26 14:41:09.726-07,Financial District,South Station,7.00,1.00,UberX,106035
0.63,2018-11-26 14:41:09.726-07,Financial District,South Station,,1.00,Taxi,106036
0.63,2018-11-26 14:41:09.726-07,Financial District,South Station,7.00,1.00,WAV,106037
0.63,2018-11-26 14:41:09.726-07,Financial District,South Station,27.50,1.00,Black SUV,106038
0.63,2018-11-26 14:41:09.726-07,Financial District,South Station,4.50,1.00,UberPool,106039
1.25,2018-11-25 22:13:06.479-07,North End,West End,9.00,1.00,UberX,106110
1.25,2018-11-25 22:13:06.479-07,North End,West End,12.50,1.00,UberXL,106111
1.25,2018-11-25 22:13:06.479-07,North End,West End,27.50,1.00,Black SUV,106112
1.25,2018-11-25 22:13:06.479-07,North End,West End,7.00,1.00,UberPool,106113
2.66,2018-11-26 17:09:14.124-07,Theatre District,Fenway,9.50,1.00,WAV,105973
2.66,2018-11-26 17:09:14.124-07,Theatre District,Fenway,9.50,1.00,UberX,105974
2.66,2018-11-26 17:09:14.124-07,Theatre District,Fenway,,1.00,Taxi,105975
2.66,2018-11-26 17:09:14.124-07,Theatre District,Fenway,8.00,1.00,UberPool,105976
2.66,2018-11-26 17:09:14.124-07,Theatre District,Fenway,16.00,1.00,UberXL,105977
2.66,2018-11-26 17:09:14.124-07,Theatre District,Fenway,29.50,1.00,Black SUV,105978
2.23,2018-11-26 17:57:22.171-07,Back Bay,South Station,9.50,1.00,UberX,103380
2.23,2018-11-26 17:57:22.171-07,Back Bay,South Station,17.00,1.00,UberXL,103381
2.84,2018-11-26 10:05:09.777-07,Fenway,West End,13.50,1.00,UberPool,103392
2.63,2018-11-26 18:51:21.979-07,Beacon Hill,Northeastern University,30.50,1.00,Black SUV,106210
2.63,2018-11-26 18:51:21.979-07,Beacon Hill,Northeastern University,7.50,1.00,UberPool,106211
2.63,2018-11-26 18:51:21.979-07,Beacon Hill,Northeastern University,10.50,1.00,WAV,106212
2.84,2018-11-26 10:05:09.777-07,Fenway,West End,28.00,1.00,UberXL,103393
1.04,2018-11-26 11:38:11.21-07,Financial District,North End,7.50,1.00,UberPool,106376
2.84,2018-11-26 10:05:09.777-07,Fenway,West End,24.00,1.00,Black,103394
2.37,2018-11-26 15:08:09.737-07,Fenway,Beacon Hill,29.50,1.00,Black SUV,106398
1.42,2018-11-25 22:17:46.985-07,West End,North End,17.00,1.00,Black,103437
1.42,2018-11-25 22:17:46.985-07,West End,North End,12.50,1.00,UberXL,103438
2.37,2018-11-26 15:08:09.737-07,Fenway,Beacon Hill,15.00,1.00,UberXL,106399
2.37,2018-11-26 15:08:09.737-07,Fenway,Beacon Hill,9.50,1.00,UberX,106400
2.37,2018-11-26 15:08:09.737-07,Fenway,Beacon Hill,19.50,1.00,Black,106401
2.37,2018-11-26 15:08:09.737-07,Fenway,Beacon Hill,,1.00,Taxi,106402
1.16,2018-11-26 18:00:22.478-07,Theatre District,Haymarket Square,,1.00,Taxi,106283
1.16,2018-11-26 18:00:22.478-07,Theatre District,Haymarket Square,7.50,1.00,UberX,106284
1.16,2018-11-26 18:00:22.478-07,Theatre District,Haymarket Square,26.50,1.00,Black SUV,106285
1.16,2018-11-26 18:00:22.478-07,Theatre District,Haymarket Square,11.50,1.00,UberXL,106286
1.16,2018-11-26 18:00:22.478-07,Theatre District,Haymarket Square,7.00,1.00,UberPool,106287
1.79,2018-11-26 07:53:09.787-07,Beacon Hill,North End,12.50,1.00,UberX,106308
2.27,2018-11-26 23:09:21.976-07,Boston University,Beacon Hill,21.50,1.00,Black,103439
2.27,2018-11-26 23:09:21.976-07,Boston University,Beacon Hill,9.50,1.00,WAV,103440
2.27,2018-11-26 23:09:21.976-07,Boston University,Beacon Hill,,1.00,Taxi,103441
2.27,2018-11-26 23:09:21.976-07,Boston University,Beacon Hill,15.00,1.00,UberXL,103442
2.27,2018-11-26 23:09:21.976-07,Boston University,Beacon Hill,30.50,1.00,Black SUV,103443
3.04,2018-11-26 07:08:09.897-07,West End,Boston University,24.00,1.00,Black,106890
3.4,2018-11-26 02:56:09.514-07,North Station,Boston University,26.00,1.00,Black,106517
3.4,2018-11-26 02:56:09.514-07,North Station,Boston University,,1.00,Taxi,106518
3.4,2018-11-26 02:56:09.514-07,North Station,Boston University,38.50,1.00,Black SUV,106519
3.4,2018-11-26 02:56:09.514-07,North Station,Boston University,13.50,1.00,UberX,106520
0.99,2018-11-26 02:56:09.514-07,Financial District,Haymarket Square,7.00,1.00,WAV,106521
0.99,2018-11-26 18:21:23.668-07,Financial District,Haymarket Square,7.00,1.00,UberPool,106522
0.99,2018-11-26 18:21:23.668-07,Financial District,Haymarket Square,,1.00,Taxi,106523
0.99,2018-11-26 18:21:23.668-07,Financial District,Haymarket Square,7.00,1.00,UberX,106524
0.99,2018-11-26 18:21:23.668-07,Financial District,Haymarket Square,15.00,1.00,Black,106525
0.99,2018-11-26 18:21:23.668-07,Financial District,Haymarket Square,9.50,1.00,UberXL,106526
3.16,2018-11-26 18:39:22.205-07,North End,Back Bay,10.00,1.00,UberPool,106678
3.16,2018-11-26 18:39:22.205-07,North End,Back Bay,10.50,1.00,WAV,106679
3.16,2018-11-26 18:39:22.205-07,North End,Back Bay,24.00,1.00,Black,106680
2.65,2018-11-26 18:39:22.205-07,Theatre District,Fenway,10.50,1.00,WAV,106681
2.65,2018-11-26 18:39:22.205-07,Theatre District,Fenway,,1.00,Taxi,106682
2.65,2018-11-26 18:39:22.205-07,Theatre District,Fenway,32.00,1.00,Black SUV,106683
1.92,2018-11-26 07:32:09.913-07,Northeastern University,Beacon Hill,8.50,1.00,WAV,106702
3.04,2018-11-26 21:06:22.019-07,West End,Boston University,26.00,1.00,Black,106732
3.04,2018-11-26 21:06:22.019-07,West End,Boston University,9.50,1.00,WAV,106733
3.04,2018-11-26 21:06:22.019-07,West End,Boston University,34.00,1.00,Black SUV,106734
3.04,2018-11-26 21:06:22.019-07,West End,Boston University,9.50,1.00,UberX,106735
3.04,2018-11-26 21:06:22.019-07,West End,Boston University,8.50,1.00,UberPool,106736
1.61,2018-11-26 21:06:22.019-07,Haymarket Square,Theatre District,8.50,1.00,WAV,106737
1.61,2018-11-26 18:24:21.924-07,Haymarket Square,Theatre District,8.00,1.00,UberPool,106741
1.61,2018-11-26 18:24:21.924-07,Haymarket Square,Theatre District,12.50,1.00,UberXL,106742
1.61,2018-11-26 18:24:21.924-07,Haymarket Square,Theatre District,21.50,1.00,Black,106743
1.61,2018-11-26 18:24:21.924-07,Haymarket Square,Theatre District,35.50,1.00,Black SUV,106744
2.14,2018-11-26 18:24:21.924-07,South Station,West End,8.00,1.00,UberPool,106745
2.14,2018-11-26 18:24:21.924-07,South Station,West End,9.50,1.00,UberX,106746
1.35,2018-11-26 18:27:21.893-07,Haymarket Square,Beacon Hill,12.00,1.00,UberXL,106803
1.35,2018-11-26 18:27:21.893-07,Haymarket Square,Beacon Hill,8.00,1.00,UberX,106804
1.35,2018-11-26 18:27:21.893-07,Haymarket Square,Beacon Hill,8.00,1.00,UberPool,106805
1.35,2018-11-26 18:27:21.893-07,Haymarket Square,Beacon Hill,27.50,1.00,Black SUV,106806
1.35,2018-11-26 18:27:21.893-07,Haymarket Square,Beacon Hill,8.00,1.00,WAV,106807
3.45,2018-11-26 15:54:10.417-07,South Station,Back Bay,33.50,1.00,Black SUV,107178
2.17,2018-11-26 16:42:15.266-07,South Station,North Station,25.00,1.00,UberXL,107222
2.19,2018-11-25 23:15:15.623-07,North End,Beacon Hill,16.50,1.00,Black,107284
2.19,2018-11-25 23:15:15.623-07,North End,Beacon Hill,27.50,1.00,Black SUV,107285
2.19,2018-11-25 23:15:15.623-07,North End,Beacon Hill,8.00,1.00,WAV,107286
2.19,2018-11-25 23:15:15.623-07,North End,Beacon Hill,12.50,1.00,UberXL,107287
2.19,2018-11-25 23:15:15.623-07,North End,Beacon Hill,,1.00,Taxi,107288
2.32,2018-11-26 19:09:23.458-07,Haymarket Square,Back Bay,24.00,1.00,Black,106992
1.64,2018-11-26 19:09:23.458-07,Back Bay,Northeastern University,,1.00,Taxi,106993
1.64,2018-11-26 19:09:23.458-07,Back Bay,Northeastern University,27.50,1.00,Black SUV,106994
1.64,2018-11-26 19:09:23.458-07,Back Bay,Northeastern University,16.50,1.00,UberXL,106995
1.64,2018-11-26 19:09:23.458-07,Back Bay,Northeastern University,15.00,1.00,Black,106996
1.64,2018-11-26 19:09:23.458-07,Back Bay,Northeastern University,9.00,1.00,UberPool,106997
1.08,2018-11-26 14:38:10.277-07,Northeastern University,Back Bay,7.00,1.00,UberX,107036
1.08,2018-11-26 14:38:10.277-07,Northeastern University,Back Bay,10.50,1.00,UberXL,107037
1.08,2018-11-26 14:38:10.277-07,Northeastern University,Back Bay,,1.00,Taxi,107038
1.08,2018-11-26 14:38:10.277-07,Northeastern University,Back Bay,7.50,1.00,UberPool,107039
4.48,2018-11-26 23:36:23.357-07,Fenway,Financial District,14.00,1.00,UberX,107081
4.48,2018-11-26 23:36:23.357-07,Fenway,Financial District,14.00,1.00,WAV,107082
4.48,2018-11-26 23:36:23.357-07,Fenway,Financial District,38.00,1.00,Black SUV,107083
4.48,2018-11-26 23:36:23.357-07,Fenway,Financial District,23.00,1.00,UberXL,107084
4.48,2018-11-26 23:36:23.357-07,Fenway,Financial District,,1.00,Taxi,107085
1.21,2018-11-25 23:22:01.551-07,North End,Financial District,7.50,1.00,UberPool,107108
1.21,2018-11-25 23:22:01.551-07,North End,Financial District,12.50,1.00,UberXL,107109
1.21,2018-11-25 23:22:01.551-07,North End,Financial District,8.00,1.00,WAV,107110
1.21,2018-11-25 23:22:01.551-07,North End,Financial District,8.00,1.00,UberX,107111
1.21,2018-11-25 23:22:01.551-07,North End,Financial District,,1.00,Taxi,107112
1.21,2018-11-25 23:22:01.551-07,North End,Financial District,16.00,1.00,Black,107113
2.66,2018-11-26 12:05:09.602-07,Fenway,Theatre District,,1.00,Taxi,107333
2.66,2018-11-26 12:05:09.602-07,Fenway,Theatre District,11.50,1.00,WAV,107334
2.84,2018-11-26 15:05:10.005-07,Fenway,West End,33.00,1.00,Black SUV,107344
2.84,2018-11-26 15:05:10.005-07,Fenway,West End,23.00,1.00,Black,107345
2.84,2018-11-26 15:05:10.005-07,Fenway,West End,10.50,1.00,WAV,107346
2.84,2018-11-26 15:05:10.005-07,Fenway,West End,7.50,1.00,UberPool,107347
2.84,2018-11-26 15:05:10.005-07,Fenway,West End,,1.00,Taxi,107348
2.84,2018-11-26 15:05:10.005-07,Fenway,West End,17.50,1.00,UberXL,107349
3.44,2018-11-26 18:03:22.485-07,Back Bay,South Station,24.00,1.00,Black,107372
3.44,2018-11-26 18:03:22.485-07,Back Bay,South Station,10.50,1.00,WAV,107373
3.44,2018-11-26 18:03:22.485-07,Back Bay,South Station,17.50,1.00,UberXL,107374
3.44,2018-11-26 18:03:22.485-07,Back Bay,South Station,,1.00,Taxi,107375
3.04,2018-11-26 18:03:22.485-07,West End,Boston University,20.50,1.00,Black,107376
2.04,2018-11-26 13:08:09.665-07,Back Bay,Haymarket Square,9.50,1.00,WAV,107476
2.04,2018-11-26 13:08:09.665-07,Back Bay,Haymarket Square,,1.00,Taxi,107477
2.04,2018-11-26 13:08:09.665-07,Back Bay,Haymarket Square,29.50,1.00,Black SUV,107478
2.04,2018-11-26 13:08:09.665-07,Back Bay,Haymarket Square,9.50,1.00,UberX,107479
2.04,2018-11-26 13:08:09.665-07,Back Bay,Haymarket Square,17.00,1.00,UberXL,107480
